nev_name,total_count_coastal_risk_tnc_esa1992_2020_20251224_013825,mean_Rt_1992_coastal_risk_tnc_esa1992_2020_20251224_013825,stdev_Rt_1992_coastal_risk_tnc_esa1992_2020_20251224_013825,valid_count_Rt_1992_coastal_risk_tnc_esa1992_2020_20251224_013825,p5_Rt_1992_coastal_risk_tnc_esa1992_2020_20251224_013825,p95_Rt_1992_coastal_risk_tnc_esa1992_2020_20251224_013825,mean_Rt_2020_coastal_risk_tnc_esa1992_2020_20251224_013825,stdev_Rt_2020_coastal_risk_tnc_esa1992_2020_20251224_013825,valid_count_Rt_2020_coastal_risk_tnc_esa1992_2020_20251224_013825,p5_Rt_2020_coastal_risk_tnc_esa1992_2020_20251224_013825,p95_Rt_2020_coastal_risk_tnc_esa1992_2020_20251224_013825,mean_Service_1992_coastal_risk_tnc_esa1992_2020_20251224_013825,stdev_Service_1992_coastal_risk_tnc_esa1992_2020_20251224_013825,valid_count_Service_1992_coastal_risk_tnc_esa1992_2020_20251224_013825,p5_Service_1992_coastal_risk_tnc_esa1992_2020_20251224_013825,p95_Service_1992_coastal_risk_tnc_esa1992_2020_20251224_013825,mean_Service_2020_coastal_risk_tnc_esa1992_2020_20251224_013825,stdev_Service_2020_coastal_risk_tnc_esa1992_2020_20251224_013825,valid_count_Service_2020_coastal_risk_tnc_esa1992_2020_20251224_013825,p5_Service_2020_coastal_risk_tnc_esa1992_2020_20251224_013825,p95_Service_2020_coastal_risk_tnc_esa1992_2020_20251224_013825,mean_Rt_change_coastal_risk_tnc_esa1992_2020_20251224_013825,stdev_Rt_change_coastal_risk_tnc_esa1992_2020_20251224_013825,valid_count_Rt_change_coastal_risk_tnc_esa1992_2020_20251224_013825,p5_Rt_change_coastal_risk_tnc_esa1992_2020_20251224_013825,p95_Rt_change_coastal_risk_tnc_esa1992_2020_20251224_013825,mean_Service_change_coastal_risk_tnc_esa1992_2020_20251224_013825,stdev_Service_change_coastal_risk_tnc_esa1992_2020_20251224_013825,valid_count_Service_change_coastal_risk_tnc_esa1992_2020_20251224_013825,p5_Service_change_coastal_risk_tnc_esa1992_2020_20251224_013825,p95_Service_change_coastal_risk_tnc_esa1992_2020_20251224_013825,mean_N_ret_ratio_1992,stdev_N_ret_ratio_1992,valid_count_N_ret_ratio_1992,total_count_N_ret_ratio_1992,p5_N_ret_ratio_1992,p95_N_ret_ratio_1992,mean_N_ret_ratio_2020,stdev_N_ret_ratio_2020,valid_count_N_ret_ratio_2020,total_count_N_ret_ratio_2020,p5_N_ret_ratio_2020,p95_N_ret_ratio_2020,mean_Nitrogen_Export_diff,stdev_Nitrogen_Export_diff,valid_count_Nitrogen_Export_diff,total_count_Nitrogen_Export_diff,p5_Nitrogen_Export_diff,p95_Nitrogen_Export_diff,mean_Pollination_diff,stdev_Pollination_diff,valid_count_Pollination_diff,total_count_Pollination_diff,p5_Pollination_diff,p95_Pollination_diff,mean_Sed_ret_ratio_1992,stdev_Sed_ret_ratio_1992,valid_count_Sed_ret_ratio_1992,total_count_Sed_ret_ratio_1992,p5_Sed_ret_ratio_1992,p95_Sed_ret_ratio_1992,mean_Sed_ret_ratio_2020,stdev_Sed_ret_ratio_2020,valid_count_Sed_ret_ratio_2020,total_count_Sed_ret_ratio_2020,p5_Sed_ret_ratio_2020,p95_Sed_ret_ratio_2020,mean_Sediment_Export_diff,stdev_Sediment_Export_diff,valid_count_Sediment_Export_diff,total_count_Sediment_Export_diff,p5_Sediment_Export_diff,p95_Sediment_Export_diff,mean_coastal_risk_esa1992_value_md5_3bd250,stdev_coastal_risk_esa1992_value_md5_3bd250,valid_count_coastal_risk_esa1992_value_md5_3bd250,total_count_coastal_risk_esa1992_value_md5_3bd250,p5_coastal_risk_esa1992_value_md5_3bd250,p95_coastal_risk_esa1992_value_md5_3bd250,mean_coastal_risk_esa2020_value_md5_f9f644,stdev_coastal_risk_esa2020_value_md5_f9f644,valid_count_coastal_risk_esa2020_value_md5_f9f644,total_count_coastal_risk_esa2020_value_md5_f9f644,p5_coastal_risk_esa2020_value_md5_f9f644,p95_coastal_risk_esa2020_value_md5_f9f644,mean_global_n_export_tnc_esa1992_compressed_md5_728edc,stdev_global_n_export_tnc_esa1992_compressed_md5_728edc,valid_count_global_n_export_tnc_esa1992_compressed_md5_728edc,total_count_global_n_export_tnc_esa1992_compressed_md5_728edc,p5_global_n_export_tnc_esa1992_compressed_md5_728edc,p95_global_n_export_tnc_esa1992_compressed_md5_728edc,mean_global_n_export_tnc_esa2020_compressed_md5_1d3c17,stdev_global_n_export_tnc_esa2020_compressed_md5_1d3c17,valid_count_global_n_export_tnc_esa2020_compressed_md5_1d3c17,total_count_global_n_export_tnc_esa2020_compressed_md5_1d3c17,p5_global_n_export_tnc_esa2020_compressed_md5_1d3c17,p95_global_n_export_tnc_esa2020_compressed_md5_1d3c17,mean_global_sed_export_marine_mod_ESA_1992_compressed_md5_18eaae,stdev_global_sed_export_marine_mod_ESA_1992_compressed_md5_18eaae,valid_count_global_sed_export_marine_mod_ESA_1992_compressed_md5_18eaae,total_count_global_sed_export_marine_mod_ESA_1992_compressed_md5_18eaae,p5_global_sed_export_marine_mod_ESA_1992_compressed_md5_18eaae,p95_global_sed_export_marine_mod_ESA_1992_compressed_md5_18eaae,mean_global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0,stdev_global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0,valid_count_global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0,total_count_global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0,p5_global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0,p95_global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0,mean_nature_access_lspop2019_ESA1992_md5_b32b8b,stdev_nature_access_lspop2019_ESA1992_md5_b32b8b,valid_count_nature_access_lspop2019_ESA1992_md5_b32b8b,total_count_nature_access_lspop2019_ESA1992_md5_b32b8b,p5_nature_access_lspop2019_ESA1992_md5_b32b8b,p95_nature_access_lspop2019_ESA1992_md5_b32b8b,mean_nature_access_lspop2019_ESA2020_compressed_md5_6727ac,stdev_nature_access_lspop2019_ESA2020_compressed_md5_6727ac,valid_count_nature_access_lspop2019_ESA2020_compressed_md5_6727ac,total_count_nature_access_lspop2019_ESA2020_compressed_md5_6727ac,p5_nature_access_lspop2019_ESA2020_compressed_md5_6727ac,p95_nature_access_lspop2019_ESA2020_compressed_md5_6727ac,mean_nature_access_lspop2019_marESA2020-1992_change_md5_c324c9,stdev_nature_access_lspop2019_marESA2020-1992_change_md5_c324c9,valid_count_nature_access_lspop2019_marESA2020-1992_change_md5_c324c9,total_count_nature_access_lspop2019_marESA2020-1992_change_md5_c324c9,p5_nature_access_lspop2019_marESA2020-1992_change_md5_c324c9,p95_nature_access_lspop2019_marESA2020-1992_change_md5_c324c9,mean_realized_polllination_on_ag_ESA1992mar_md5_d3d0d3,stdev_realized_polllination_on_ag_ESA1992mar_md5_d3d0d3,valid_count_realized_polllination_on_ag_ESA1992mar_md5_d3d0d3,total_count_realized_polllination_on_ag_ESA1992mar_md5_d3d0d3,p5_realized_polllination_on_ag_ESA1992mar_md5_d3d0d3,p95_realized_polllination_on_ag_ESA1992mar_md5_d3d0d3,mean_realized_polllination_on_ag_ESA2020mar_md5_da610a,stdev_realized_polllination_on_ag_ESA2020mar_md5_da610a,valid_count_realized_polllination_on_ag_ESA2020mar_md5_da610a,total_count_realized_polllination_on_ag_ESA2020mar_md5_da610a,p5_realized_polllination_on_ag_ESA2020mar_md5_da610a,p95_realized_polllination_on_ag_ESA2020mar_md5_da610a
Costa Rica,2180,2.360004540548718,0.5730349987333058,2180,1.511209390509403,3.325733935566551,2.360422000579024,0.5725649372957785,2180,1.5648522241947278,3.325733935566551,0.3887622763314547,0.1114205984304609,2180,0.2430869056878617,0.6013573711059692,0.3883448163011525,0.1114974709646086,2180,0.2430869056878617,0.6013573711059692,0.0004174600303016,0.0046684843659361,2180,0.0,0.0,-0.0004174600303016,0.0046684843659361,2180,0.0,0.0,,,551606,551606,0.6083871722221375,0.9528630971908569,,,551606,551606,0.6208093762397766,0.9545860886573792,,,551580,551580,-31.35076141357422,1.9073486328125e-06,,,551506,551506,-0.3898482322692871,0.554558277130127,,,551580,551580,0.8816318511962891,0.9911105632781982,,,551580,551580,0.8861017227172852,0.9916152358055115,,,551580,551580,-42.64813232421875,6.2229533195495605,1.779321551322937,0.9113060394687816,18109,551515,0.39574798941612244,3.360578775405884,1.7947012186050415,0.8937942023341526,19044,551515,0.4817119836807251,3.3562235832214355,24.494962692260742,55.89235540182207,481697,551580,2.331631898880005,112.95892333984375,20.33013343811035,50.21582307867935,481697,551580,2.2069671154022217,90.3382339477539,174.624755859375,1217.1943965502269,493284,551580,0.0015692098531872034,710.4366455078125,167.36428833007812,1222.5062898153806,493284,551580,0.0011761089554056525,641.2360229492188,105318.796875,478849.3777970085,11255,11667,0.0,222154.78125,,,11667,11667,0.0,179792.734375,-9044.51171875,246326.32155212067,11255,11667,0.0,677.390869140625,1.6041218042373657,4.692045543320492,547365,551506,0.0,8.676016807556152,1.7549939155578613,4.794055080500739,547366,551506,0.0,11.665809631347656
Croatia,3713,2.1760950884818286,0.5455774164688725,3713,1.4589398375156708,3.1918252866459453,2.1750094973094343,0.5445687112976884,3713,1.4589398375156708,3.1918252866459453,0.2777750469284552,0.1401852036150446,3713,0.0,0.4800826768822217,0.2788606381008476,0.1393055632893162,3713,0.0,0.4800826768822217,-0.0010855911723926,0.0306109458497904,3713,0.0,0.0,0.0010855911723926,0.0306109458497904,3713,0.0,0.0,,,850857,850857,0.6817376613616943,0.9578007459640503,,,850857,850857,0.6588984727859497,0.9619942307472229,,,850824,850824,-0.8846206665039062,51.47087860107422,,,850850,850850,-0.10477638244628906,0.32205772399902344,,,850824,850824,0.847709059715271,0.9899832606315613,,,850824,850824,0.8385698199272156,0.9887637495994568,,,850824,850824,-1.2082443237304688,5.835539817810059,2.0918073654174805,1.1598944541736207,17390,850815,0.01924370974302292,4.158325672149658,2.1049015522003174,1.1470943396044,18437,850815,0.04751808941364288,4.144039154052734,41.69511795043945,68.91830428020293,619085,850824,1.9042984247207642,196.29568481445312,47.1060905456543,73.5779212892135,619085,850824,1.9290428161621094,211.58642578125,30.094161987304688,259.60022375661043,695105,850824,0.0,85.75703430175781,29.502552032470703,251.3116958427862,695105,850824,0.0,98.83073425292969,59292.9296875,112940.40873156863,17317,17697,0.0,297270.625,,,17697,17697,0.0,266444.1875,-6485.50244140625,57968.719735468534,17317,17697,0.0,0.0,0.6871453523635864,1.565529117731567,843482,850850,0.0,4.420471668243408,0.7219946980476379,1.6298137980074043,843492,850850,0.0,4.5150322914123535
Cuba,8098,2.3439592759454677,0.4649384565487856,8098,1.667149839920819,3.181237829637632,2.3447021226730045,0.465032359677437,8098,1.667149839920819,3.181237829637632,0.4326877688819064,0.1427446147110642,8098,0.2509607785505798,0.6765944149923095,0.4319449221543709,0.142550039051612,8098,0.2509607785505798,0.6742853543230791,0.0007428467275351,0.0164028563047256,8098,0.0,0.0,-0.0007428467275351,0.0164028563047256,8098,0.0,0.0,,,1274614,1274614,0.7345128655433655,0.9585089087486267,,,1274614,1274614,0.7407426238059998,0.963453471660614,,,1274596,1274596,-0.03644084930419922,0.4812583923339844,,,1274568,1274568,0.0,0.10055553913116455,,,1274596,1274596,0.8764691352844238,0.9925323128700256,,,1274596,1274596,0.8707363605499268,0.9925785660743713,,,1274596,1274596,-0.5201797485351562,0.5686230659484863,1.3976364135742188,0.8556226897238863,65479,1274485,0.1642693281173706,2.9059834480285645,1.408975601196289,0.8566025089466868,66131,1274485,0.15627728402614594,2.9360194206237793,22.829586029052734,29.65991511703785,981540,1274596,2.208845376968384,87.14745330810547,23.28828239440918,30.27485406417011,981540,1274596,2.2124547958374023,89.97325897216797,21.744401931762695,140.88251411796074,994934,1274596,0.0007620403775945306,79.22105407714844,21.866025924682617,154.36053624919313,994934,1274596,0.0006585073424503207,79.66309356689453,25422.658203125,142451.11110390024,26351,27882,0.0,110446.2421875,,,27882,27882,0.0,104409.609375,-397.07135009765625,64284.94950373319,26351,27882,0.0,0.0,1.3835031986236572,2.284202228935125,1248463,1274568,0.0,7.035048961639404,1.4309163093566895,2.297820906203024,1248463,1274568,0.0,7.007064342498779
Cura̤ao,255,2.608218764490356,0.7819130136064881,255,1.7936344253157246,4.034374041253376,2.609604877860329,0.7811639906456251,255,1.7936344253157246,4.034374041253376,0.5930108624219212,0.1576088663925506,255,0.3942792227247931,0.8404704766980733,0.591624749051948,0.1591552210331684,255,0.3942792227247931,0.8404704766980733,0.0013861133699732,0.0143911653891951,255,0.0,0.0,-0.0013861133699732,0.0143911653891951,255,0.0,0.0,,,5267,5267,,,,,5267,5267,,,,,5267,5267,,,,,5263,5263,0.0,0.0,,,5267,5267,,,,,5267,5267,,,,,5267,5267,,,1.1011860370635986,0.8023187039626046,1843,5260,0.19737608730793,2.217303991317749,1.1233725547790527,0.8103767723473649,1742,5260,0.2164420187473297,2.4046499729156494,,,0,5267,,,,,0,5267,,,,,0,5267,,,,,0,5267,,,108554.671875,65899.50211554654,52,56,0.0,149034.75,,,56,56,0.0,149034.75,-20062.37109375,50867.392317974874,52,56,-149034.75,0.0,0.0,0.0,4622,5263,0.0,0.0,0.0,0.0,4622,5263,0.0,0.0
Cyprus,1100,2.611119325972538,0.5951590133389999,1100,1.7225554709126916,3.6577843126591625,2.626312960848065,0.6183886105558777,1100,1.7225554709126916,3.746888009148958,0.2005912158866136,0.1798820098800136,1100,0.0,0.4561387264138798,0.185397581011089,0.1750098942617317,1100,0.0,0.4352270441129806,0.0151936348755245,0.1103525089467127,1100,0.0,0.283269060197088,-0.0151936348755245,0.1103525089467127,1100,-0.283269060197088,0.0,,,116347,116347,0.5934566259384155,0.9373639822006226,,,116347,116347,0.33247068524360657,0.9446318745613098,,,116347,116347,-1.4035005569458008,2.3256070613861084,,,116342,116342,0.0,0.0,,,116347,116347,0.7473722100257874,0.9747584462165833,,,116347,116347,0.7520580291748047,0.9748532772064209,,,116347,116347,-7.3755950927734375,0.05791902542114258,1.3965779542922974,1.0295775533042335,3764,116340,0.007893147878348827,2.8049533367156982,1.40878164768219,1.0081497836884117,3808,116340,0.008765711449086666,2.814026117324829,24.94217300415039,39.52582083648718,76932,116347,0.012384848669171333,104.54042053222656,24.584909439086914,39.1819559630146,76932,116347,0.012735326774418354,98.59125518798828,52.990413665771484,228.3290593471169,78036,116347,0.03924354165792465,241.43508911132812,50.454891204833984,226.8983092005576,78036,116347,0.03502979502081871,216.67599487304688,250914.1875,326362.94847009564,1099,1143,0.0,825589.0625,,,1143,1143,0.0,828770.75,188.79299926757812,91421.76475083338,1099,1143,0.0,0.0,0.2485167384147644,0.9973144448052985,115609,116342,0.0,2.48032546043396,0.2570793628692627,1.0174315789985557,115609,116342,0.0,2.3468027114868164
Czechia,0,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1274505,1274505,0.6237449049949646,0.9390736222267151,,,1274505,1274505,0.6732470393180847,0.947693943977356,,,1274486,1274486,-19.022729873657227,5.964958190917969,0.035629343,0.6929485937006009,1274449,1274449,-0.011621430516242981,0.06058935075998306,,,1274486,1274486,0.8151146173477173,0.9859341979026794,,,1274486,1274486,0.8183268904685974,0.985653817653656,,,1274486,1274486,-1.9346542358398438,0.6791887283325195,,,0,1272883,,,,,0,1272883,,,82.2963638305664,100.74785010615904,1226013,1274486,2.0479631423950195,282.9767150878906,80.70191192626953,100.3686482381846,1226013,1274486,2.0549733638763428,283.123046875,5.707984924316406,18.952172911616135,1272721,1274486,0.00014224927872419357,26.867431640625,5.40899658203125,17.8299997731382,1272721,1274486,5.3853476856602356e-05,22.026817321777344,311739.6875,495701.74844596646,20213,20216,0.0,1307175.875,,,20216,20216,0.0,1296300.75,5599.81005859375,223943.6332552415,20213,20216,0.0,0.0,0.6295241713523865,1.9320664982050308,1274449,1274449,0.0,4.825566291809082,0.6651535034179688,1.9794179726359453,1274449,1274449,0.0,5.455644607543945
Democratic Republic of the Congo,322,2.443388015797309,0.390842731568234,322,1.7225554709126916,3.1336448563496138,2.449534778956636,0.3869516604236195,322,1.7225554709126916,2.9671973503712445,0.3647522840835126,0.1099906805695507,322,0.0728988056585495,0.4944053697259676,0.3586055209241866,0.0980870031980409,322,0.2590896954835775,0.4944053697259676,0.0061467631593259,0.0482855995244554,322,0.0,0.0809076747689925,-0.0061467631593259,0.0482855995244554,322,-0.0809076747689925,0.0,,,24620691,24620691,0.8135820627212524,0.9521759152412415,,,24620691,24620691,0.809558093547821,0.9534355998039246,,,24620623,24620623,0.0,0.33630895614624023,,,24620164,24620164,0.0,0.0,,,24620623,24620623,0.9272441267967224,0.9936791062355042,,,24620623,24620623,0.9252049326896667,0.9936400055885315,,,24620623,24620623,-0.10789108276367188,0.6426630020141602,1.5254374742507935,0.9228136143013835,2494,24619782,0.0809076726436615,2.8800318241119385,1.796298623085022,0.9138093539377954,2343,24619782,0.08405403047800064,2.9873740673065186,4.773332595825195,2.9659526539306382,23603495,24620623,2.2791290283203125,10.013903617858887,4.883040904998779,3.1248304030033522,23603495,24620623,2.384232759475708,10.34329605102539,32.6370735168457,559.4260938297634,24312928,24620623,0.0006846778560429811,38.62849044799805,37.38401412963867,633.8777537696423,24312928,24620623,0.0007370724924840033,43.42413330078125,10532.484375,190871.19473053186,376267,376430,0.0,14023.982421875,,,376430,376430,0.0,13787.064453125,-390.33935546875,95796.9221092733,376267,376430,0.0,0.0,0.001885250210762024,0.03674365702050848,24619787,24620164,0.0,0.0,0.0023694962728768587,0.03863447098741033,24619790,24620164,0.0,0.0
Denmark,7288,2.0737839420888244,0.4883118200162529,7288,1.484332092737106,2.957354996369704,2.0839118974317183,0.4917851731147601,7288,1.488633743889126,2.9671973503712445,0.288564907129094,0.1356959355653291,7288,0.0,0.5084909638119739,0.2784369517861957,0.139445115939496,7288,0.0,0.5002238866471962,0.0101279553428981,0.0577987943117158,7288,0.0,0.0926654523652534,-0.0101279553428981,0.0577987943117158,7288,-0.0926654523652556,0.0,,,824088,824088,0.6210201978683472,0.9468247294425964,,,824088,824088,0.16586090624332428,0.9451549649238586,,,824063,824063,-29.058204650878906,17.592933654785156,,,824066,824066,-0.06506530940532684,0.005745675414800644,,,824063,824063,0.8535223007202148,0.9817253947257996,,,824063,824063,0.8597305417060852,0.986832857131958,,,824063,824063,-0.23633122444152832,0.026163578033447266,1.1026192903518677,0.9289610521066229,34434,824122,0.010623388923704624,2.7541897296905518,1.099934697151184,0.9418099128946468,32871,824122,0.011058364994823933,2.828939437866211,80.52264404296875,62.727415992339175,482576,824063,1.8074125051498413,186.560791015625,78.17528533935547,63.13558508025794,482576,824063,1.7618597745895386,184.84092712402344,1.164465308189392,2.579604777832975,487954,824063,0.0001428670802852139,3.924755811691284,1.1114397048950195,2.5004088061399643,487954,824063,0.00012751491158269346,3.9643607139587402,90034.3046875,271939.3335283528,8771,9528,0.0,562482.75,,,9528,9528,0.0,586472.0625,6916.33056640625,123609.59260824643,8771,9528,0.0,0.0,1.2000032663345337,3.201993570055397,808992,824066,0.0,10.009488105773926,1.1755787134170532,3.115561052720794,809024,824066,0.0,9.01857852935791
Djibouti,620,2.0865456782178247,0.4237381080794002,620,1.5061966272734206,2.9494825381441445,2.0865456782178247,0.4237381080794002,620,1.5061966272734206,2.9494825381441445,0.2488336535639495,0.1448640742275334,620,0.0,0.445190832750638,0.2488336535639495,0.1448640742275334,620,0.0,0.445190832750638,0.0,0.0,620,0.0,0.0,0.0,0.0,620,0.0,0.0,,,241839,241839,0.499812513589859,0.8944278359413147,,,241839,241839,0.5080326795578003,0.8979415893554688,,,241836,241836,-0.008737079799175262,8.772493362426758,,,241791,241791,0.0,0.0,,,241836,241836,0.7112711668014526,0.9509903192520142,,,241836,241836,0.7132397294044495,0.9546072483062744,,,241836,241836,-18.823974609375,1.6084175109863281,1.639947533607483,0.8101480185951692,1204,241804,0.18042220175266266,2.7560627460479736,1.6410963535308838,0.8103183530798816,1202,241804,0.18042220175266266,2.7651162147521973,3.2606520652770996,6.89591181952544,72830,241836,0.009423645213246346,18.5382080078125,3.9214413166046143,7.263987110588806,72830,241836,0.009916734881699085,19.469541549682617,386.16253662109375,1146.8956085632435,122044,241836,0.05993642285466194,1672.5811767578125,378.9886169433594,1127.588174552345,122044,241836,0.07706259191036224,1768.7215576171875,1339.733154296875,18948.372597666694,3117,3186,0.0,217.73220825195312,,,3186,3186,0.0,261.6806945800781,-225.26295471191406,8362.889064406483,3117,3186,0.0,0.0,0.0,0.0,240562,241791,0.0,0.0,0.0,0.0,240562,241791,0.0,0.0
Dominica,241,2.6381092053204567,0.644584335942783,241,1.7936344253157246,3.7725049081048176,2.6381092053204567,0.644584335942783,241,1.7936344253157246,3.7725049081048176,0.5505274899785361,0.1595140225959715,241,0.3158338764581607,0.8219630537499363,0.5505274899785361,0.1595140225959715,241,0.3158338764581607,0.8219630537499363,0.0,0.0,241,0.0,0.0,0.0,0.0,241,0.0,0.0,,,8558,8558,,,,,8558,8558,,,,,8559,8559,,,,,8559,8559,0.0,0.0,,,8559,8559,,,,,8559,8559,,,,,8559,8559,,,1.3573075532913208,0.7659289637852975,2383,8562,0.3144603371620178,3.002101182937622,1.3584154844284058,0.7674796960589304,2373,8562,0.3138907253742218,3.002101182937622,,,0,8559,,,,,0,8559,,,,,0,8559,,,,,0,8559,,,10297.328125,10897.746723521943,105,111,0.0,26498.86328125,,,111,111,0.0,26498.86328125,0.0,0.0,105,111,0.0,0.0,0.0,0.0,7986,8559,0.0,0.0,0.0,0.0,7986,8559,0.0,0.0
Dominican Republic,2371,2.503163278511897,0.547984561898957,2371,1.6245371440468446,3.433458397769808,2.506144926467628,0.548611240030007,2371,1.6245371440468446,3.433458397769808,0.5010886563594555,0.1720338937376463,2371,0.2590896954835775,0.7641165716036902,0.4981070084037257,0.1722651594394686,2371,0.2590896954835775,0.7568076204975904,0.0029816479557296,0.03348903549937,2371,0.0,0.0136475323138283,-0.0029816479557296,0.03348903549937,2371,-0.0136475323138283,0.0,,,538994,538994,0.6629690527915955,0.9500565528869629,,,538994,538994,0.6854375004768372,0.9531477689743042,,,538970,538970,-23.557966232299805,0.7789382934570312,,,538956,538956,-0.4070342779159546,2.278813123703003,,,538970,538970,0.8363526463508606,0.9871322512626648,,,538970,538970,0.8421887755393982,0.9880752563476562,,,538970,538970,-78.02989959716797,3.006378173828125,1.1314677000045776,0.762540686103325,14682,538908,0.12527236342430115,2.5933451652526855,1.1551893949508667,0.7459836435841873,15715,538908,0.17394520342350006,2.607926845550537,33.91248321533203,53.96337234334032,463118,538970,2.608124017715454,156.14305114746094,30.939268112182617,52.424611700830276,463118,538970,2.4639437198638916,149.52825927734375,152.2406005859375,832.0854233144611,471711,538970,0.0037981905043125153,677.734130859375,137.478759765625,848.7799588589702,471711,538970,0.001836659386754036,442.3804626464844,114441.6171875,563888.7789996066,10435,10671,0.0,383187.625,,,10671,10671,0.0,326307.125,5656.3203125,225252.50352733204,10435,10671,0.0,360.9761962890625,1.117123007774353,2.638273465020563,534793,538956,0.0,5.806972026824951,1.2425743341445923,2.6698642836727418,534798,538956,0.0,5.80263614654541
East Timor,1380,2.456689207089687,0.6264457007673866,1380,1.6013288855576973,3.654142890773048,2.4556161462473782,0.6263635978438078,1380,1.6013288855576973,3.654142890773048,0.3773467624182579,0.1881848563244206,1380,0.0,0.7263352231509916,0.3784198232605656,0.1867359561390061,1380,0.0,0.7263352231509916,-0.0010730608423078,0.0294341715928443,1380,0.0,0.0,0.0010730608423078,0.0294341715928443,1380,0.0,0.0,,,161047,161047,0.601408064365387,0.9839215278625488,,,161047,161047,0.6310926079750061,0.9816700220108032,,,161043,161043,-0.9746452569961548,0.28537189960479736,,,161076,161076,-0.0033636055886745453,0.003966613207012415,,,161043,161043,0.7356083393096924,0.9594526886940002,,,161043,161043,0.7342507243156433,0.9627940058708191,,,161043,161043,-297.7080078125,108.7484130859375,1.4910318851470947,1.1218584811846672,4200,161083,0.009049643762409687,3.4844019412994385,1.5788066387176514,1.1249647194318588,4486,161083,0.009080356918275356,3.48710036277771,10.196233749389648,23.821218466050297,124019,161043,1.2216233015060425,32.903255462646484,10.134052276611328,23.824304669043315,124019,161043,1.1927931308746338,30.513019561767578,2389.187744140625,5403.976771023521,125054,161043,1.1557024717330933,9818.3291015625,2354.153076171875,5390.895149675216,125054,161043,0.9248460531234741,10268.9169921875,674.0718994140625,5344.085181868378,3302,3701,0.0,720.7265014648438,,,3701,3701,0.0,774.8955688476562,-27.0157527923584,1618.4467331653004,3302,3701,0.0,0.0,0.0084824925288558,0.016795453266443074,158167,161076,0.0,0.03999064862728119,0.008810145780444145,0.016384556966713214,158182,161076,0.0,0.03998832777142525
Ecuador,4330,2.553362092159912,0.6524783573325437,4330,1.7135395457123448,3.7688026243167383,2.5532114806473327,0.6516797158768475,4330,1.7135395457123448,3.7688026243167383,0.3062201920851439,0.2091221854535331,4330,0.0,0.6222086389918147,0.3063708035977216,0.2095063897026242,4330,0.0,0.6222086389918147,-0.0001506115125781,0.0273726081620259,4330,0.0,0.0,0.0001506115125781,0.0273726081620259,4330,0.0,0.0,,,2711402,2711402,0.7590269446372986,0.9558926820755005,,,2711402,2711402,0.7682465314865112,0.9597656726837158,,,2711385,2711385,-0.13725900650024414,0.0,,,2711296,2711296,0.0,0.0,,,2711385,2711385,0.8566147089004517,0.9932601451873779,,,2711385,2711385,0.8644880056381226,0.9933072328567505,,,2711385,2711385,-4.335887908935547,1.1395597457885742,1.5807485580444336,0.9873425662762252,17934,2711306,0.15137410163879395,3.3088161945343018,1.5933599472045898,0.9748415996488367,18783,2711306,0.15421612560749054,3.282810688018799,11.04812240600586,25.203222023775304,2469642,2711385,2.2280325889587402,45.532588958740234,10.647132873535156,24.489273864288656,2469642,2711385,2.1585376262664795,38.28622817993164,114.83929443359375,1090.8853882774702,2545772,2711385,0.0010810347739607096,316.0726318359375,108.88350677490234,1081.0747431144684,2545772,2711385,0.0008162715239450336,300.2862243652344,33420.75390625,217092.574637505,58477,58971,0.0,83525.0546875,,,58971,58971,0.0,61678.55859375,-1445.8966064453125,95696.18471201912,58477,58971,0.0,0.0,0.12082023918628693,0.6703188195981417,2608986,2711296,0.0,0.6008758544921875,0.13566751778125763,0.719141748362957,2609117,2711296,0.0,0.683567464351654
